# Logfile created on 2025-12-05 12:41:57 +0200 by logger.rb/v1.6.4
I, [2025-12-05T12:41:57.355938 #8044]  INFO -- : BooksScraper started with BASE_URL=https://books.toscrape.com/
I, [2025-12-05T14:52:54.305657 #17080]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="Libertarianism for Beginners", price=51.33, description="", category="Books", image_path="https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html", rating="Two", availability="In stock", url="https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html">
I, [2025-12-05T14:52:54.306857 #17080]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="It's Only the Himalayas", price=45.17, description="", category="Books", image_path="https://books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html", rating="Two", availability="In stock", url="https://books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html">
I, [2025-12-05T14:52:54.307073 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="A Light in the Attic", price=51.77, category="Books">
I, [2025-12-05T14:52:54.307223 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Tipping the Velvet", price=53.74, category="Books">
I, [2025-12-05T14:52:54.307373 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Soumission", price=50.1, category="Books">
I, [2025-12-05T14:52:54.307522 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Sharp Objects", price=47.82, category="Books">
I, [2025-12-05T14:52:54.307671 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Sapiens: A Brief History of Humankind", price=54.23, category="Books">
I, [2025-12-05T14:52:54.307821 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="The Requiem Red", price=22.65, category="Books">
I, [2025-12-05T14:52:54.307982 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="The Dirty Little Secrets of Getting Your Dream Job", price=33.34, category="Books">
I, [2025-12-05T14:52:54.308131 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull", price=17.93, category="Books">
I, [2025-12-05T14:52:54.308247 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics", price=22.6, category="Books">
I, [2025-12-05T14:52:54.308362 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="The Black Maria", price=52.15, category="Books">
I, [2025-12-05T14:52:54.308447 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Starving Hearts (Triangular Trade Trilogy, #1)", price=13.99, category="Books">
I, [2025-12-05T14:52:54.308557 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Shakespeare's Sonnets", price=20.66, category="Books">
I, [2025-12-05T14:52:54.308671 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Set Me Free", price=17.46, category="Books">
I, [2025-12-05T14:52:54.308787 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Scott Pilgrim's Precious Little Life (Scott Pilgrim #1)", price=52.29, category="Books">
I, [2025-12-05T14:52:54.308899 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Rip it Up and Start Again", price=35.02, category="Books">
I, [2025-12-05T14:52:54.308966 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991", price=57.25, category="Books">
I, [2025-12-05T14:52:54.309022 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Olio", price=23.88, category="Books">
I, [2025-12-05T14:52:54.309075 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Mesaerion: The Best Science Fiction Stories 1800-1849", price=37.59, category="Books">
I, [2025-12-05T14:52:54.309128 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Libertarianism for Beginners", price=51.33, category="Books">
I, [2025-12-05T14:52:54.309178 #17080]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="It's Only the Himalayas", price=45.17, category="Books">
I, [2025-12-05T14:52:54.309231 #17080]  INFO -- : Cart initialized with 20 items
I, [2025-12-05T14:52:54.311207 #17080]  INFO -- : Cart saved to CSV: output/data.csv
I, [2025-12-05T14:52:54.313080 #17080]  INFO -- : Cart saved to JSON: output/data.json
I, [2025-12-05T14:52:54.315523 #17080]  INFO -- : Cart saved to text file: output/items.txt
I, [2025-12-05T14:52:54.395398 #17080]  INFO -- : Cart saved to YAML directory (one file per item): config/yaml_config/products/from_cart
I, [2025-12-05T14:52:54.399149 #17080]  INFO -- : Single products YAML saved to config/yaml_config/products/books_from_site.yaml
I, [2025-12-05T14:52:54.399547 #17080]  INFO -- : BooksScraper finished. Saved 20 items.
I, [2025-12-05T15:48:34.577535 #19100]  INFO -- : Configurator initialized with: {run_website_parser: 0, run_save_to_csv: 0, run_save_to_json: 0, run_save_to_yaml: 0, run_save_to_sqlite: 0, run_save_to_mongodb: 0}
I, [2025-12-05T15:48:34.577848 #19100]  INFO -- : BooksScraper started with BASE_URL=https://books.toscrape.com/, config={run_website_parser: 1, run_save_to_csv: 1, run_save_to_json: 1, run_save_to_yaml: 1, run_save_to_sqlite: 0, run_save_to_mongodb: 0}
I, [2025-12-05T15:48:35.341810 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="A Light in the Attic", price=51.77, description="", category="Books", image_path="https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html", rating="Three", availability="In stock", url="https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html">
I, [2025-12-05T15:48:35.342441 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="Tipping the Velvet", price=53.74, description="", category="Books", image_path="https://books.toscrape.com/catalogue/tipping-the-velvet_999/index.html", rating="One", availability="In stock", url="https://books.toscrape.com/catalogue/tipping-the-velvet_999/index.html">
I, [2025-12-05T15:48:35.343506 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="Soumission", price=50.1, description="", category="Books", image_path="https://books.toscrape.com/catalogue/soumission_998/index.html", rating="One", availability="In stock", url="https://books.toscrape.com/catalogue/soumission_998/index.html">
I, [2025-12-05T15:48:35.344147 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="Sharp Objects", price=47.82, description="", category="Books", image_path="https://books.toscrape.com/catalogue/sharp-objects_997/index.html", rating="Four", availability="In stock", url="https://books.toscrape.com/catalogue/sharp-objects_997/index.html">
I, [2025-12-05T15:48:35.344517 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="Sapiens: A Brief History of Humankind", price=54.23, description="", category="Books", image_path="https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html", rating="Five", availability="In stock", url="https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html">
I, [2025-12-05T15:48:35.344904 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="The Requiem Red", price=22.65, description="", category="Books", image_path="https://books.toscrape.com/catalogue/the-requiem-red_995/index.html", rating="One", availability="In stock", url="https://books.toscrape.com/catalogue/the-requiem-red_995/index.html">
I, [2025-12-05T15:48:35.345273 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="The Dirty Little Secrets of Getting Your Dream Job", price=33.34, description="", category="Books", image_path="https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html", rating="Four", availability="In stock", url="https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html">
I, [2025-12-05T15:48:35.345733 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull", price=17.93, description="", category="Books", image_path="https://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html", rating="Three", availability="In stock", url="https://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html">
I, [2025-12-05T15:48:35.346173 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics", price=22.6, description="", category="Books", image_path="https://books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html", rating="Four", availability="In stock", url="https://books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html">
I, [2025-12-05T15:48:35.346534 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="The Black Maria", price=52.15, description="", category="Books", image_path="https://books.toscrape.com/catalogue/the-black-maria_991/index.html", rating="One", availability="In stock", url="https://books.toscrape.com/catalogue/the-black-maria_991/index.html">
I, [2025-12-05T15:48:35.347055 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="Starving Hearts (Triangular Trade Trilogy, #1)", price=13.99, description="", category="Books", image_path="https://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html", rating="Two", availability="In stock", url="https://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html">
I, [2025-12-05T15:48:35.347432 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="Shakespeare's Sonnets", price=20.66, description="", category="Books", image_path="https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html", rating="Four", availability="In stock", url="https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html">
I, [2025-12-05T15:48:35.347856 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="Set Me Free", price=17.46, description="", category="Books", image_path="https://books.toscrape.com/catalogue/set-me-free_988/index.html", rating="Five", availability="In stock", url="https://books.toscrape.com/catalogue/set-me-free_988/index.html">
I, [2025-12-05T15:48:35.348476 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="Scott Pilgrim's Precious Little Life (Scott Pilgrim #1)", price=52.29, description="", category="Books", image_path="https://books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html", rating="Five", availability="In stock", url="https://books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html">
I, [2025-12-05T15:48:35.348925 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="Rip it Up and Start Again", price=35.02, description="", category="Books", image_path="https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html", rating="Five", availability="In stock", url="https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html">
I, [2025-12-05T15:48:35.349381 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991", price=57.25, description="", category="Books", image_path="https://books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html", rating="Three", availability="In stock", url="https://books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html">
I, [2025-12-05T15:48:35.349729 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="Olio", price=23.88, description="", category="Books", image_path="https://books.toscrape.com/catalogue/olio_984/index.html", rating="One", availability="In stock", url="https://books.toscrape.com/catalogue/olio_984/index.html">
I, [2025-12-05T15:48:35.350065 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="Mesaerion: The Best Science Fiction Stories 1800-1849", price=37.59, description="", category="Books", image_path="https://books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html", rating="One", availability="In stock", url="https://books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html">
I, [2025-12-05T15:48:35.350436 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="Libertarianism for Beginners", price=51.33, description="", category="Books", image_path="https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html", rating="Two", availability="In stock", url="https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html">
I, [2025-12-05T15:48:35.350861 #19100]  INFO -- : Item initialized: #<MyApplicationMotovilin::Item name="It's Only the Himalayas", price=45.17, description="", category="Books", image_path="https://books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html", rating="Two", availability="In stock", url="https://books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html">
I, [2025-12-05T15:48:35.351006 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="A Light in the Attic", price=51.77, category="Books">
I, [2025-12-05T15:48:35.351097 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Tipping the Velvet", price=53.74, category="Books">
I, [2025-12-05T15:48:35.351477 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Soumission", price=50.1, category="Books">
I, [2025-12-05T15:48:35.351679 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Sharp Objects", price=47.82, category="Books">
I, [2025-12-05T15:48:35.351807 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Sapiens: A Brief History of Humankind", price=54.23, category="Books">
I, [2025-12-05T15:48:35.351907 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="The Requiem Red", price=22.65, category="Books">
I, [2025-12-05T15:48:35.351998 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="The Dirty Little Secrets of Getting Your Dream Job", price=33.34, category="Books">
I, [2025-12-05T15:48:35.352090 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull", price=17.93, category="Books">
I, [2025-12-05T15:48:35.352152 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics", price=22.6, category="Books">
I, [2025-12-05T15:48:35.352207 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="The Black Maria", price=52.15, category="Books">
I, [2025-12-05T15:48:35.352260 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Starving Hearts (Triangular Trade Trilogy, #1)", price=13.99, category="Books">
I, [2025-12-05T15:48:35.352312 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Shakespeare's Sonnets", price=20.66, category="Books">
I, [2025-12-05T15:48:35.352363 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Set Me Free", price=17.46, category="Books">
I, [2025-12-05T15:48:35.352415 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Scott Pilgrim's Precious Little Life (Scott Pilgrim #1)", price=52.29, category="Books">
I, [2025-12-05T15:48:35.352528 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Rip it Up and Start Again", price=35.02, category="Books">
I, [2025-12-05T15:48:35.352585 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991", price=57.25, category="Books">
I, [2025-12-05T15:48:35.352636 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Olio", price=23.88, category="Books">
I, [2025-12-05T15:48:35.352687 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Mesaerion: The Best Science Fiction Stories 1800-1849", price=37.59, category="Books">
I, [2025-12-05T15:48:35.352844 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="Libertarianism for Beginners", price=51.33, category="Books">
I, [2025-12-05T15:48:35.352908 #19100]  INFO -- : Item added to MyApplicationMotovilin::Cart: #<MyApplicationMotovilin::Item name="It's Only the Himalayas", price=45.17, category="Books">
I, [2025-12-05T15:48:35.352965 #19100]  INFO -- : Cart initialized with 20 items
I, [2025-12-05T15:48:35.354860 #19100]  INFO -- : Cart saved to CSV: output/data.csv
I, [2025-12-05T15:48:35.356579 #19100]  INFO -- : Cart saved to JSON: output/data.json
I, [2025-12-05T15:48:35.358967 #19100]  INFO -- : Cart saved to text file: output/items.txt
I, [2025-12-05T15:48:35.418428 #19100]  INFO -- : Cart saved to YAML directory (one file per item): config/yaml_config/products/from_cart
I, [2025-12-05T15:48:35.474213 #19100]  INFO -- : Single products YAML saved to config/yaml_config/products/books_from_site.yaml
I, [2025-12-05T15:48:35.480548 #19100]  INFO -- : BooksScraper finished. Items count: 20
